,ts,id,rssi
3290,2023-08-04 09:01:06,1,-70
3289,2023-08-04 09:01:12,1,-60
3288,2023-08-04 09:03:24,1,-66
3287,2023-08-04 09:03:43,1,-59
3286,2023-08-04 09:03:55,1,-66
3285,2023-08-04 09:04:13,1,-58
3284,2023-08-04 09:04:19,1,-66
3283,2023-08-04 09:04:37,1,-59
3282,2023-08-04 09:06:31,1,-65
3281,2023-08-04 09:06:37,1,-59
3280,2023-08-04 09:07:13,1,-65
3279,2023-08-04 09:07:43,1,-72
3278,2023-08-04 09:07:49,1,-63
3277,2023-08-04 09:11:07,2,-71
3276,2023-08-04 09:11:13,2,-64
3275,2023-08-04 09:11:25,1,-71
3274,2023-08-04 09:11:25,2,-71
3273,2023-08-04 09:11:37,1,-60
3272,2023-08-04 09:11:37,2,-59
3271,2023-08-04 09:11:43,1,-67
3270,2023-08-04 09:13:43,1,-60
3269,2023-08-04 09:13:49,1,-69
3268,2023-08-04 09:14:55,1,-58
3267,2023-08-04 09:15:01,1,-68
3266,2023-08-04 09:15:07,1,-78
3265,2023-08-04 09:15:13,1,-58
3264,2023-08-04 09:15:13,2,-50
3263,2023-08-04 09:15:19,2,-65
3262,2023-08-04 09:15:25,1,-68
3261,2023-08-04 09:15:31,1,-57
3260,2023-08-04 09:15:43,1,-75
3259,2023-08-04 09:15:43,2,-55
3258,2023-08-04 09:15:49,1,-61
3257,2023-08-04 09:15:55,1,-54
3256,2023-08-04 09:16:01,1,-76
3255,2023-08-04 09:16:07,1,-58
3254,2023-08-04 09:16:07,2,-64
3253,2023-08-04 09:16:19,1,-51
3252,2023-08-04 09:16:19,2,-55
3251,2023-08-04 09:16:37,1,-64
3250,2023-08-04 09:16:49,1,-49
3249,2023-08-04 09:16:55,1,-64
3248,2023-08-04 09:17:01,1,-54
3247,2023-08-04 09:17:01,2,-63
3246,2023-08-04 09:17:07,2,-54
3245,2023-08-04 09:17:25,1,-60
3244,2023-08-04 09:17:25,2,-65
3243,2023-08-04 09:17:31,1,-48
3242,2023-08-04 09:17:49,1,-58
3241,2023-08-04 09:18:01,2,-79
3240,2023-08-04 09:18:13,2,-64
3239,2023-08-04 09:18:19,2,-58
3238,2023-08-04 09:18:25,2,-50
3237,2023-08-04 09:18:31,2,-64
3236,2023-08-04 09:18:37,2,-72
3235,2023-08-04 09:18:49,1,-64
3234,2023-08-04 09:18:55,2,-57
3233,2023-08-04 09:19:08,1,-73
3232,2023-08-04 09:19:13,1,-64
3231,2023-08-04 09:19:13,2,-66
3230,2023-08-04 09:19:19,1,-70
3229,2023-08-04 09:19:26,2,-57
3228,2023-08-04 09:19:31,1,-52
3227,2023-08-04 09:19:44,1,-60
3226,2023-08-04 09:19:50,1,-52
3225,2023-08-04 09:19:50,2,-63
3224,2023-08-04 09:20:08,1,-63
3223,2023-08-04 09:20:14,1,-70
3222,2023-08-04 09:20:20,1,-53
3221,2023-08-04 09:20:20,2,-72
3220,2023-08-04 09:20:26,2,-62
3219,2023-08-04 09:20:32,1,-74
3218,2023-08-04 09:20:38,1,-62
